Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCxlZIPmpN6WfX4NxQ-539ng,https://www.youtube.com/channel/UCxlZIPmpN6WfX4NxQ-539ng,True,UCxlZIPmpN6WfX4NxQ-539ng?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl_S7Bv_sqwAR4U9zpFzHg,https://www.youtube.com/channel/UCxl_S7Bv_sqwAR4U9zpFzHg,True,UCxl_S7Bv_sqwAR4U9zpFzHg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl_etcRcrFMYul-5N0u1Mg,https://www.youtube.com/channel/UCxl_etcRcrFMYul-5N0u1Mg,True,UCxl_etcRcrFMYul-5N0u1Mg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxl_qLm2GEKgbT2Yf6tuolw,https://www.youtube.com/channel/UCxl_qLm2GEKgbT2Yf6tuolw,True,UCxl_qLm2GEKgbT2Yf6tuolw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlboDBZX4ibDzVzwFiO76g,https://www.youtube.com/channel/UCxlboDBZX4ibDzVzwFiO76g,True,UCxlboDBZX4ibDzVzwFiO76g?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlduzLKnL5majjTM7WO7RA,https://www.youtube.com/channel/UCxlduzLKnL5majjTM7WO7RA,True,UCxlduzLKnL5majjTM7WO7RA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlhhz1-jnzO2Or44HKINaw,https://www.youtube.com/channel/UCxlhhz1-jnzO2Or44HKINaw,True,UCxlhhz1-jnzO2Or44HKINaw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlk_Ai52__dp4yQFrSVeTg,https://www.youtube.com/channel/UCxlk_Ai52__dp4yQFrSVeTg,True,UCxlk_Ai52__dp4yQFrSVeTg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxllkvWiwPPvb-D9KXck1CQ,https://www.youtube.com/channel/UCxllkvWiwPPvb-D9KXck1CQ,True,UCxllkvWiwPPvb-D9KXck1CQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlokvwR_x9R6TDFVmMFR-Q,https://www.youtube.com/channel/UCxlokvwR_x9R6TDFVmMFR-Q,True,UCxlokvwR_x9R6TDFVmMFR-Q?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlqRrA2w1kHkFJ5ojYhRbg,https://www.youtube.com/channel/UCxlqRrA2w1kHkFJ5ojYhRbg,True,UCxlqRrA2w1kHkFJ5ojYhRbg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlrnsC3TpTpn4LyFSSy-sg,https://www.youtube.com/channel/UCxlrnsC3TpTpn4LyFSSy-sg,True,UCxlrnsC3TpTpn4LyFSSy-sg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxls4ftUSbEcrDR1zQWIwfA,https://www.youtube.com/channel/UCxls4ftUSbEcrDR1zQWIwfA,True,UCxls4ftUSbEcrDR1zQWIwfA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlsVfamWwix9f8KiATTdCg,https://www.youtube.com/channel/UCxlsVfamWwix9f8KiATTdCg,True,UCxlsVfamWwix9f8KiATTdCg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlwXLm-o39J_kOhVf2rJWQ,https://www.youtube.com/channel/UCxlwXLm-o39J_kOhVf2rJWQ,True,UCxlwXLm-o39J_kOhVf2rJWQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlyQ61QOKeiXtIE52I2MXg,https://www.youtube.com/channel/UCxlyQ61QOKeiXtIE52I2MXg,True,UCxlyQ61QOKeiXtIE52I2MXg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxlyZVZFRkkZ0rvbRt4_0Sg,https://www.youtube.com/channel/UCxlyZVZFRkkZ0rvbRt4_0Sg,True,UCxlyZVZFRkkZ0rvbRt4_0Sg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxm-tr-42r-SKzP2xGbWCxg,https://www.youtube.com/channel/UCxm-tr-42r-SKzP2xGbWCxg,True,UCxm-tr-42r-SKzP2xGbWCxg?cbrd%3D1&amp;gae=cb-,,0,
