Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCYQ8oHPbnZ1sLBjiCSdP8ZQ,https://www.youtube.com/channel/UCYQ8oHPbnZ1sLBjiCSdP8ZQ,True,UCccuyhBKw0fX_vt8lfxrZcw,@ARTAGAME,5.24M,
https://www.youtube.com/channel/UCYQ9UJ2P408kIvT1dpyiHmQ,https://www.youtube.com/channel/UCYQ9UJ2P408kIvT1dpyiHmQ,True,UCYQ9UJ2P408kIvT1dpyiHmQ,@clicmoderno,26,
https://www.youtube.com/channel/UCYQ9hcBP3Fljf7PxSCvLojQ,https://www.youtube.com/channel/UCYQ9hcBP3Fljf7PxSCvLojQ,True,UCYQ9hcBP3Fljf7PxSCvLojQ,@shreemahaveermoviemakers,362K,
https://www.youtube.com/channel/UCYQFt279ThOXBSs6vWowTZQ,https://www.youtube.com/channel/UCYQFt279ThOXBSs6vWowTZQ,True,UCYQFt279ThOXBSs6vWowTZQ,@SJW2022,295K,
https://www.youtube.com/channel/UCYQHl0RgURMFsTB0MfVXxjw,https://www.youtube.com/channel/UCYQHl0RgURMFsTB0MfVXxjw,True,UCYQHl0RgURMFsTB0MfVXxjw,@heynowureallstar,200,
https://www.youtube.com/channel/UCYQIAWd2Vpo5QugP4q9PLnw,https://www.youtube.com/channel/UCYQIAWd2Vpo5QugP4q9PLnw,True,UCYQIAWd2Vpo5QugP4q9PLnw,@DejanCiric,1.61K,
https://www.youtube.com/channel/UCYQIrMZtQfHtqc1fdK9SxIg,https://www.youtube.com/channel/UCYQIrMZtQfHtqc1fdK9SxIg,True,UCYQIrMZtQfHtqc1fdK9SxIg,@astridmeadow1205,15,
https://www.youtube.com/channel/UCYQJC5mSoBlHmKAGjdV-thQ,https://www.youtube.com/channel/UCYQJC5mSoBlHmKAGjdV-thQ,True,UCYQJC5mSoBlHmKAGjdV-thQ,@samuel2010923,200,
https://www.youtube.com/channel/UCYQMYH0bSxfVok88KhsmKfA,https://www.youtube.com/channel/UCYQMYH0bSxfVok88KhsmKfA,True,UCzFC1N1yuTlsxjoSAGCIVQA,@DeysemDoxan,127K,
https://www.youtube.com/channel/UCYQPTeY3HOk0BprrGuCWCaA,https://www.youtube.com/channel/UCYQPTeY3HOk0BprrGuCWCaA,True,UCYQPTeY3HOk0BprrGuCWCaA,@youku-official,5.69M,
https://www.youtube.com/channel/UCYQR7DpRv7ENEWCkFaxN15A,https://www.youtube.com/channel/UCYQR7DpRv7ENEWCkFaxN15A,True,UCYQR7DpRv7ENEWCkFaxN15A,@diosatonga,713,
https://www.youtube.com/channel/UCYQSV8WKcTpn6ok7VVE_cCQ,https://www.youtube.com/channel/UCYQSV8WKcTpn6ok7VVE_cCQ,True,UCYQSV8WKcTpn6ok7VVE_cCQ,@misssouthsudan,318,
https://www.youtube.com/channel/UCYQVzbuOs-06TEz2oJWl-pA,https://www.youtube.com/channel/UCYQVzbuOs-06TEz2oJWl-pA,True,UCYQVzbuOs-06TEz2oJWl-pA,@svamcdjibouti5028,43,
https://www.youtube.com/channel/UCYQ_AullkBXbhIqSGs2OYeg,https://www.youtube.com/channel/UCYQ_AullkBXbhIqSGs2OYeg,True,UCYQ_AullkBXbhIqSGs2OYeg,@MorganBlood,361,
https://www.youtube.com/channel/UCYQaFCZGvKz2QlkKvzhJLXw,https://www.youtube.com/channel/UCYQaFCZGvKz2QlkKvzhJLXw,True,UCYQaFCZGvKz2QlkKvzhJLXw,@LeandroRodrigues007,198K,
https://www.youtube.com/channel/UCYQaWzyv9J9M2EJ2XV7Jxsg,https://www.youtube.com/channel/UCYQaWzyv9J9M2EJ2XV7Jxsg,True,UCYQaWzyv9J9M2EJ2XV7Jxsg,@Rakaalmediatv,5.71K,
https://www.youtube.com/channel/UCYQbsiCpiMXPNyG1GQURLcA,https://www.youtube.com/channel/UCYQbsiCpiMXPNyG1GQURLcA,True,UCYQbsiCpiMXPNyG1GQURLcA,@ElenaVelevskaofficial,4.34K,
https://www.youtube.com/channel/UCYQm9MI5Gp7fn9OYMalxiDw,https://www.youtube.com/channel/UCYQm9MI5Gp7fn9OYMalxiDw,True,UCYQm9MI5Gp7fn9OYMalxiDw,@RFCompanyFotografiayVideo,29.3K,
https://www.youtube.com/channel/UCYQmlwQTml3_wpv61TI9cVw,https://www.youtube.com/channel/UCYQmlwQTml3_wpv61TI9cVw,True,UCYQmlwQTml3_wpv61TI9cVw,@curacaojetsurf8806,1,
https://www.youtube.com/channel/UCYQtnZJkJxqEMsNSQjrU5Rg,https://www.youtube.com/channel/UCYQtnZJkJxqEMsNSQjrU5Rg,True,UCYQtnZJkJxqEMsNSQjrU5Rg,@nurasylaldanov,5,
https://www.youtube.com/channel/UCYQvmu9C1Fjg8RWN3Ndnm5g,https://www.youtube.com/channel/UCYQvmu9C1Fjg8RWN3Ndnm5g,True,UCYQvmu9C1Fjg8RWN3Ndnm5g,@lefterakis_,102K,
https://www.youtube.com/channel/UCYQzdF-8QMmodT85RH0WmKg,https://www.youtube.com/channel/UCYQzdF-8QMmodT85RH0WmKg,True,UCYQzdF-8QMmodT85RH0WmKg,@nkurunanda6801,1.01K,
https://www.youtube.com/channel/UCYR0dY6lF9NRz41XTOQhYcw,https://www.youtube.com/channel/UCYR0dY6lF9NRz41XTOQhYcw,True,UCYR0dY6lF9NRz41XTOQhYcw,@Coverine,26.2K,
https://www.youtube.com/channel/UCYR35uIROPm_n-sfv-hreew,https://www.youtube.com/channel/UCYR35uIROPm_n-sfv-hreew,True,UCYR35uIROPm_n-sfv-hreew,,7.93K,
https://www.youtube.com/channel/UCYR3CEHwc5wBGl_jdplhaHQ,https://www.youtube.com/channel/UCYR3CEHwc5wBGl_jdplhaHQ,True,UCA04gfUPW2t7TsTxTA21eig,@Cuisineolfa,1.61M,
https://www.youtube.com/channel/UCYR3JHw0i-FVeqj7Y6Tj7Rw,https://www.youtube.com/channel/UCYR3JHw0i-FVeqj7Y6Tj7Rw,True,UCYR3JHw0i-FVeqj7Y6Tj7Rw,@AhmedShaweeshChannel,1.44K,
https://www.youtube.com/channel/UCYR3PR4RHzifuUBJj3Si7jw,https://www.youtube.com/channel/UCYR3PR4RHzifuUBJj3Si7jw,True,UCYR3PR4RHzifuUBJj3Si7jw,@helvetas_kyrgyzstan,358,
https://www.youtube.com/channel/UCYR3V1ZaxPT9sKbQwMNYUlg,https://www.youtube.com/channel/UCYR3V1ZaxPT9sKbQwMNYUlg,True,UCYR3V1ZaxPT9sKbQwMNYUlg,@arubaconservationfoundation,119,
https://www.youtube.com/channel/UCYR3zoYqNiaH8H8IH0Ct8pw,https://www.youtube.com/channel/UCYR3zoYqNiaH8H8IH0Ct8pw,True,UCYR3zoYqNiaH8H8IH0Ct8pw,@AwesomeTreasures,21.9K,
https://www.youtube.com/channel/UCYR7sfUYUxs6Pt-QlD7e-xw,https://www.youtube.com/channel/UCYR7sfUYUxs6Pt-QlD7e-xw,True,UCYR7sfUYUxs6Pt-QlD7e-xw,@HUKKALOLI,351K,
https://www.youtube.com/channel/UCYR8jjNe4-sxB5BPA9Kl_yg,https://www.youtube.com/channel/UCYR8jjNe4-sxB5BPA9Kl_yg,True,UCYR8jjNe4-sxB5BPA9Kl_yg,@awakening_journey,38.6K,
https://www.youtube.com/channel/UCYRBsrea2yZ7tITfkKBCaEQ,https://www.youtube.com/channel/UCYRBsrea2yZ7tITfkKBCaEQ,True,UCYRBsrea2yZ7tITfkKBCaEQ,@elmillonariorafa,960K,
https://www.youtube.com/channel/UCYRFtSyeaWxM2pqgR8EK8mw,https://www.youtube.com/channel/UCYRFtSyeaWxM2pqgR8EK8mw,True,UCYRFtSyeaWxM2pqgR8EK8mw,,30.3K,
https://www.youtube.com/channel/UCYRGs3XjxLEGExfRx3oumGw,https://www.youtube.com/channel/UCYRGs3XjxLEGExfRx3oumGw,True,UCYRGs3XjxLEGExfRx3oumGw,@Kishore_Comedy_Creation,298K,
https://www.youtube.com/channel/UCYRGuRtL-bkT9999Ftnt8Gw,https://www.youtube.com/channel/UCYRGuRtL-bkT9999Ftnt8Gw,True,UCZjwut2H2Y67iKTlfMCNl3A,@VGamingBGTeam,2.73K,
https://www.youtube.com/channel/UCYRIzR9gXzrCObYW9defmow,https://www.youtube.com/channel/UCYRIzR9gXzrCObYW9defmow,True,UCYRIzR9gXzrCObYW9defmow,@OkCredit_Official,333K,
https://www.youtube.com/channel/UCYRJDSo2MRLNIrf1xfwI6Xw,https://www.youtube.com/channel/UCYRJDSo2MRLNIrf1xfwI6Xw,True,UCzvv_sq43CeENFnSe_HZl1g,@MuslimQueensAR,342K,
https://www.youtube.com/channel/UCYRMizMxiEc9xVs4R-5S6aw,https://www.youtube.com/channel/UCYRMizMxiEc9xVs4R-5S6aw,True,UCYRMizMxiEc9xVs4R-5S6aw,@milena76661,6.89K,
https://www.youtube.com/channel/UCYRNckg4BL7ysg-cVorz8nw,https://www.youtube.com/channel/UCYRNckg4BL7ysg-cVorz8nw,True,UCYRNckg4BL7ysg-cVorz8nw,@user-Mahmoud.kattan,2.04K,
https://www.youtube.com/channel/UCYRSr24aoJOEOnIsg8BRAnQ,https://www.youtube.com/channel/UCYRSr24aoJOEOnIsg8BRAnQ,True,UCYRSr24aoJOEOnIsg8BRAnQ,@ZoranPavlovSkrivenaKamera,15.5K,
https://www.youtube.com/channel/UCYRU2z5qgD5GLKD-NkH3myA,https://www.youtube.com/channel/UCYRU2z5qgD5GLKD-NkH3myA,True,UCuSyI3P8JZOD1nPa_pqjutg,@ChadaTV,1.18M,
https://www.youtube.com/channel/UCYRWRvUxtjaHnFMCbdd94tg,https://www.youtube.com/channel/UCYRWRvUxtjaHnFMCbdd94tg,True,UCYRWRvUxtjaHnFMCbdd94tg,@SenDuckworth,4.16K,
https://www.youtube.com/channel/UCYRby4108fK3I6o3l7DMm9w,https://www.youtube.com/channel/UCYRby4108fK3I6o3l7DMm9w,True,UCYRby4108fK3I6o3l7DMm9w,@GospelAfricaLetsSing,1.66K,
https://www.youtube.com/channel/UCYRfowZnrdZg6-zl_xnj77A,https://www.youtube.com/channel/UCYRfowZnrdZg6-zl_xnj77A,True,UCYRfowZnrdZg6-zl_xnj77A,@PipoyTandoc,567K,
https://www.youtube.com/channel/UCYRjRbFiLOyKr89dryIDobw,https://www.youtube.com/channel/UCYRjRbFiLOyKr89dryIDobw,True,UCYRjRbFiLOyKr89dryIDobw,@bkalykalut7,184K,
https://www.youtube.com/channel/UCYRnQD-XabmUirdKJ-BgJbQ,https://www.youtube.com/channel/UCYRnQD-XabmUirdKJ-BgJbQ,True,UCzhf0E-u4Ju_epWGpSAeaaQ,,161K,
https://www.youtube.com/channel/UCYRo9maXd2-LhtdsrjvqWuw,https://www.youtube.com/channel/UCYRo9maXd2-LhtdsrjvqWuw,True,UCYRo9maXd2-LhtdsrjvqWuw,@ForestdelicRecords,13.4K,
https://www.youtube.com/channel/UCYRoE-NTPK3jjo_8tZtuvOw,https://www.youtube.com/channel/UCYRoE-NTPK3jjo_8tZtuvOw,True,UCYRoE-NTPK3jjo_8tZtuvOw,@Daniel_Espevik,3.53K,
https://www.youtube.com/channel/UCYRrUD5v5j_Ei8sKOo7mhoQ,https://www.youtube.com/channel/UCYRrUD5v5j_Ei8sKOo7mhoQ,True,UCYRrUD5v5j_Ei8sKOo7mhoQ,@mbicnews,1.26M,
https://www.youtube.com/channel/UCYRremDIph6SbAXEpUxTHfg,https://www.youtube.com/channel/UCYRremDIph6SbAXEpUxTHfg,True,UCYRremDIph6SbAXEpUxTHfg,@mendhawangmo9561,66,
https://www.youtube.com/channel/UCYRsHcFKQbekDFKKtsyTO9A,https://www.youtube.com/channel/UCYRsHcFKQbekDFKKtsyTO9A,True,UCYRsHcFKQbekDFKKtsyTO9A,@portafoliodevenezuela,118K,
https://www.youtube.com/channel/UCYRsnCOHC89VTQ25FJBKLng,https://www.youtube.com/channel/UCYRsnCOHC89VTQ25FJBKLng,True,UCYRsnCOHC89VTQ25FJBKLng,@LifeWithKayi,1.32K,
https://www.youtube.com/channel/UCYRt3IorkGj6_Jef7aZPW2w,https://www.youtube.com/channel/UCYRt3IorkGj6_Jef7aZPW2w,True,UCYRt3IorkGj6_Jef7aZPW2w,@haitianmagazine,457,
https://www.youtube.com/channel/UCYRv783qczrvwxWDRJsUkoA,https://www.youtube.com/channel/UCYRv783qczrvwxWDRJsUkoA,True,UCYRv783qczrvwxWDRJsUkoA,@FMKOk,1.74M,
https://www.youtube.com/channel/UCYS2zJW9zgpXXrPRf57olVQ,https://www.youtube.com/channel/UCYS2zJW9zgpXXrPRf57olVQ,True,UCYS2zJW9zgpXXrPRf57olVQ,@cespedartificialgreenlandj1671,1,
