validated_url,channel_id,handle,subscribers
https://www.youtube.com/channel/UCYskjD6IuQJrxrW3I0EriZA/videos,UCaIM7U5vrZkvLAz_BFCiyPw,@noselleel,2890000
https://www.youtube.com/channel/UCL2n7VnndYlbq6wiz6bxl0Q/videos,UC0CNGfg_nO5ZnmWwhyQvQLg,@Ben10Brasil,2890000
https://www.youtube.com/@grillonautas2/videos,UCmFSRNKEc6tP-sHw4wkkT-g,@Grillonautas2,2890000
https://www.youtube.com/channel/UCDVLWX3UZcwPeSjL9EPIuCw/videos,UCDVLWX3UZcwPeSjL9EPIuCw,,2890000
https://www.youtube.com/channel/UCad9D25NVE0qq5t-brfLiGg/videos,UCad9D25NVE0qq5t-brfLiGg,@MvTv888,2890000
https://www.youtube.com/channel/UC0tSaXfJ_YIXshmvFlEsUcg/videos,UC0tSaXfJ_YIXshmvFlEsUcg,@TVyemenshabab,2890000
https://www.youtube.com/channel/UC0oXyLIKxh1kCP3wLv4G6mQ/videos,UC0oXyLIKxh1kCP3wLv4G6mQ,@jacobsartorius,2890000
https://www.youtube.com/@danandphilgames/videos,UCGjylN-4QCpn8XJ1uY-UOgA,@DanAndPhilGAMES,2890000
https://www.youtube.com/channel/UCHCOz5xSUAMo1OjN4zc6fFQ/videos,UCvIYhyo11MtDf22GfS1TX5w,@1M_Gyan,2890000
https://www.youtube.com/channel/UC2yo__BWnA5KzHZo3oIPZJw/videos,UC2yo__BWnA5KzHZo3oIPZJw,@NastyaArtemMiaVNM,2890000
https://www.youtube.com/channel/UC0XZpoAPTm_1UJvFQiVg_hg/videos,UCUVZ7T_kwkxDOGFcDlFI-hg,@MugeAnliatv,2890000
https://www.youtube.com/@ShirinDavid/videos,UCN4_gBhpkFVYjs5xHOBRhcw,@ShirinDavid,2890000
https://www.youtube.com/channel/UCuqG1YHwV5wLltChmEvsQPw/videos,UCuqG1YHwV5wLltChmEvsQPw,@Mbossokhan,2890000
https://www.youtube.com/channel/UCGWzNiwEaIilqlXKf4J1NCQ/videos,UCGWzNiwEaIilqlXKf4J1NCQ,@bankpii151,2890000
https://www.youtube.com/channel/UCGV3L8VTtvew5_yYVPObX0Q/videos,UCGV3L8VTtvew5_yYVPObX0Q,@carokowanzenglish,2890000
https://www.youtube.com/channel/UCh990JFF8shUqSRhCvvztQg/videos,UCUSK6jdpl5imd4AKW_Sc8qQ,@top-talent-japan,2890000
https://www.youtube.com/channel/UC4vJ3KYtMExUtRx_rdOmBZw/videos,UCX9Wbu0KDeHW-Y_qVbach9Q,@sanocreator,2890000
https://www.youtube.com/@YouMoreTVEspectaculo/videos,UCB8HBIOYHG4xpq_puJiD2ww,@YouMoreTVEspectaculo,2890000
https://www.youtube.com/channel/UCK7rekUuMCj7sWfl1P4YKFA/videos,UCi_KKeznqZP1dSsR0aimvBg,@YSfamily,2890000
https://www.youtube.com/channel/UCuS-2oEPKHwAWevROc_v2nA/videos,UCuS-2oEPKHwAWevROc_v2nA,@HumSab,2890000
https://www.youtube.com/channel/UC3cMPUcGrtUxGAYoeDV07aQ/videos,UC4plRabXFGdAE6HP-tBQKdQ,@PJYGamer,2890000
https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw/videos,UCPgMAS8woHJ_o_OZdTR7kcQ,@CNBCtelevision,2890000
https://www.youtube.com/channel/UCtH2Zug6bEpkxLhnoervTQw/videos,UCHDwqcB0dlEC-fjsvzXMAEg,@VanSon,2890000
https://www.youtube.com/channel/UCGDSMtpTDoT_jBdwX5k0PMA/videos,UCGDSMtpTDoT_jBdwX5k0PMA,@S6B,2890000
https://www.youtube.com/channel/UCDtdaNo9ZAE8shXf2D8j3hA/videos,UC-3FS16PpyKM3GPClahgPuA,@TheHeroWarsAdsCollector,2890000
https://www.youtube.com/channel/UCYoo3rvwB24q9_kRCgR897Q/videos,UCYoo3rvwB24q9_kRCgR897Q,@MehwartvChannel,2890000
https://www.youtube.com/channel/UCH5KHzRe9tpp-JyJ92C31og/videos,UCH5KHzRe9tpp-JyJ92C31og,@llluiko,2890000
https://www.youtube.com/channel/UCdwkVcXRCka7JJiOidiFthw/videos,UCdwkVcXRCka7JJiOidiFthw,@hakime224lambassadeur9,2890000
https://www.youtube.com/channel/UC5_5Rq-kbDGq_RcDTUDeS5g/videos,UC5_5Rq-kbDGq_RcDTUDeS5g,@treshfilms,2880000
https://www.youtube.com/channel/UCwtr9zIfCyVS162bEF_s-TA/videos,UCwtr9zIfCyVS162bEF_s-TA,@TheDatiss,2880000
https://www.youtube.com/channel/UC9sXp56gw63-_--pvkglPhQ/videos,UCNrP5icVbOEVfUw30U87HUA,@HamPMN,2880000
https://www.youtube.com/channel/UC2hqpOywcs4s8MjBCPYno8g/videos,UC2hqpOywcs4s8MjBCPYno8g,@manmanmiladen,2880000
https://www.youtube.com/channel/UC5dn7LhlusyGKbucsqexx6Q/videos,UCNoMrgakR3ERwAoyrQmBxfw,@anakbaba,2880000
https://www.youtube.com/@albernameg/videos,UC05Q60rJEkO0zZpCU7jw3-A,@albernameg,2880000
https://www.youtube.com/@exurb1a/videos,UCcoO-8J0EYQHGPFQqwmAzVQ,@Exurb1a,2880000
https://www.youtube.com/channel/UCQw0DeXxXG_U11smRb6PuGg/videos,UC3hg0EWWQYmrd90xzuSmVXQ,@anhemhochoi,2880000
https://www.youtube.com/@enzoknol/videos,UCAvSf9id_1Lz-NI11yYK46A,@EnzoKnol,2880000
https://www.youtube.com/channel/UCKPxn1LW4WgU4ArfhaMihgA/videos,UCAg_ZMFEXAq8G1Xwy3R1YqA,@roastedgaming1,2880000
https://www.youtube.com/channel/UCAdyNOE80FsFPYlFliyXfwQ/videos,UCIwNdEjExNFXmLqrtP_qr9A,@zappingsauvage,2880000
https://www.youtube.com/channel/UCw-NeLZsmZL1ZL04TMaPaHA/videos,UCw-NeLZsmZL1ZL04TMaPaHA,@marazmatik,2880000
https://www.youtube.com/channel/UC7w0e6paTUdET4_doV5x18g/videos,UCSLR-QmvIBKCF6x1LgL51Jw,@xms77,2880000
https://www.youtube.com/channel/UChj_3P78sESczHbV_vGYCcg/videos,UChj_3P78sESczHbV_vGYCcg,@vitajakfar7888,2880000
https://www.youtube.com/channel/UCp2J7GRxQ36QLqW4ReLLt5g/videos,UCp2J7GRxQ36QLqW4ReLLt5g,@apogovorit,2880000
https://www.youtube.com/channel/UCh7YAKIOfzgTFaNa8KCKZaw/videos,UCh7YAKIOfzgTFaNa8KCKZaw,@%D8%B3%D8%A4%D8%A7%D9%84-%D8%AF9%D8%AD,2880000
https://www.youtube.com/channel/UCLS5n6nHcpS6r2GgpRjmTzw/videos,UCG8g1GYNRTL8KLMXAT1LW6g,@GamzeKarta,2880000
https://www.youtube.com/channel/UCCJUhAhpbvfnNRBhiofRj3g/videos,UC5rGGthSt-CQue8V0bj1bWg,@RasigargalinRasigan,2880000
https://www.youtube.com/channel/UCDkl5M0WVaddTWE4rr2cSeA/videos,UCPhdTwqLwVBsMT8oT8PqcPg,@LenaSituations,2880000
