Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCOqgadE1YUJJLWIoJ7NHeKQ,https://www.youtube.com/channel/UCOqgadE1YUJJLWIoJ7NHeKQ,True,UCOqgadE1YUJJLWIoJ7NHeKQ,,2.18M,
https://www.youtube.com/channel/UCOsMC7CQv0dSktVhidJg5UQ,https://www.youtube.com/channel/UCOsMC7CQv0dSktVhidJg5UQ,True,UCgcUYL6ODQniPuwD4N-Tlvg,,20.8K,
https://www.youtube.com/channel/UCOtlUZRoKVA-pOFrKIX2c-w,https://www.youtube.com/channel/UCOtlUZRoKVA-pOFrKIX2c-w,True,UCOtlUZRoKVA-pOFrKIX2c-w,,31K,
https://www.youtube.com/channel/UCP70SpqoP28WPYIHkzf_Y8Q,https://www.youtube.com/channel/UCP70SpqoP28WPYIHkzf_Y8Q,True,UCP70SpqoP28WPYIHkzf_Y8Q,,99.9K,
https://www.youtube.com/channel/UCP7Je06wh1UwQqLnjnlavXQ,https://www.youtube.com/channel/UCP7Je06wh1UwQqLnjnlavXQ,True,UC-3TTxzQxi6mFyGn3WNqpuw,,3.4K,
https://www.youtube.com/channel/UCP9kz8rKsfakMiCv-cYl8PQ,https://www.youtube.com/channel/UCP9kz8rKsfakMiCv-cYl8PQ,True,UCP9kz8rKsfakMiCv-cYl8PQ,,98,
https://www.youtube.com/channel/UCPEjpr9D1SuWZeSMq5Lk46w,https://www.youtube.com/channel/UCPEjpr9D1SuWZeSMq5Lk46w,True,UCPEjpr9D1SuWZeSMq5Lk46w,,100K,
https://www.youtube.com/channel/UCPHxI8GD9t8kkJmnfrNc7Tw,https://www.youtube.com/channel/UCPHxI8GD9t8kkJmnfrNc7Tw,True,UCPHxI8GD9t8kkJmnfrNc7Tw,,960K,
https://www.youtube.com/channel/UCPJohECBAYKVd8H4jEgVGjQ,https://www.youtube.com/channel/UCPJohECBAYKVd8H4jEgVGjQ,True,UCPJohECBAYKVd8H4jEgVGjQ,,55.2K,
https://www.youtube.com/channel/UCPQca6orBrSyMrw3tYsksuQ,https://www.youtube.com/channel/UCPQca6orBrSyMrw3tYsksuQ,True,UCPQca6orBrSyMrw3tYsksuQ,,5.63K,
https://www.youtube.com/channel/UCPZGlmLR5e2OxjkxJfkB4uQ,https://www.youtube.com/channel/UCPZGlmLR5e2OxjkxJfkB4uQ,True,UCPZGlmLR5e2OxjkxJfkB4uQ,,5.44M,
https://www.youtube.com/channel/UCPdta5HisqQgQSCQQqGU7Ew,https://www.youtube.com/channel/UCPdta5HisqQgQSCQQqGU7Ew,True,UCPdta5HisqQgQSCQQqGU7Ew,,171,
https://www.youtube.com/channel/UCPe9vNjHF1kEExT5kHwc7aw,https://www.youtube.com/channel/UCPe9vNjHF1kEExT5kHwc7aw,True,UCNopxUNUMinlK3ybMGlpbGQ,,2.07M,
https://www.youtube.com/channel/UCPeaVLNPBrdXFDfz5pZNMQA,https://www.youtube.com/channel/UCPeaVLNPBrdXFDfz5pZNMQA,True,UCPeaVLNPBrdXFDfz5pZNMQA,,524,
https://www.youtube.com/channel/UCPg_VSq4r7Wr3a2WF1iu0BA,https://www.youtube.com/channel/UCPg_VSq4r7Wr3a2WF1iu0BA,True,UCPg_VSq4r7Wr3a2WF1iu0BA,,1.17K,
https://www.youtube.com/channel/UCPhO7SdotlhSmnr8a8fIhdQ,https://www.youtube.com/channel/UCPhO7SdotlhSmnr8a8fIhdQ,True,UCPhO7SdotlhSmnr8a8fIhdQ,,21.6K,
https://www.youtube.com/channel/UCPhvzVNvrrg09M23xMQipBA,https://www.youtube.com/channel/UCPhvzVNvrrg09M23xMQipBA,True,UCHZXETcfNPhsAlg69ok4MkQ,,10.9K,
https://www.youtube.com/channel/UCPkbogmarTLZtzHIzZxY0lg,https://www.youtube.com/channel/UCPkbogmarTLZtzHIzZxY0lg,True,UCPkbogmarTLZtzHIzZxY0lg,,3.5K,
https://www.youtube.com/channel/UCPkvlYmEdCt8TUIdrBnrLSw,https://www.youtube.com/channel/UCPkvlYmEdCt8TUIdrBnrLSw,True,UCPkvlYmEdCt8TUIdrBnrLSw,,711,
https://www.youtube.com/channel/UCPwbqHqCYQrZqYLkb1J85QQ,https://www.youtube.com/channel/UCPwbqHqCYQrZqYLkb1J85QQ,True,UCHorXrLvLRI6999Iz1UDDgQ,,182K,
https://www.youtube.com/channel/UCQ21Ig7VnLBg4r8XXZMIuZA,https://www.youtube.com/channel/UCQ21Ig7VnLBg4r8XXZMIuZA,True,UCQ21Ig7VnLBg4r8XXZMIuZA,,8.21K,
https://www.youtube.com/channel/UCQ2o9jf_qLY7cGWN2edzAbg,https://www.youtube.com/channel/UCQ2o9jf_qLY7cGWN2edzAbg,True,UCmpJUHS40NNiHGCV_K7ya-A,,25K,
https://www.youtube.com/channel/UCQBBxhPCaUHGeaOCVM_ExAg,https://www.youtube.com/channel/UCQBBxhPCaUHGeaOCVM_ExAg,True,UCN7u7AcOvc2lUHvShv0R93g,,874K,
https://www.youtube.com/channel/UCQBxQJiO7SW3eTaoyh4nl-A,https://www.youtube.com/channel/UCQBxQJiO7SW3eTaoyh4nl-A,True,UCoAP7AlnfdvI_1x3WvbZjjQ,,4.62M,
https://www.youtube.com/channel/UCQC0IBVSfpm-b9FnwI0zCsQ,https://www.youtube.com/channel/UCQC0IBVSfpm-b9FnwI0zCsQ,True,UCQC0IBVSfpm-b9FnwI0zCsQ,,44.9K,
https://www.youtube.com/channel/UCQCJppM-F5sDfMoym12K4Fw,https://www.youtube.com/channel/UCQCJppM-F5sDfMoym12K4Fw,True,UCQCJppM-F5sDfMoym12K4Fw,,713K,
https://www.youtube.com/channel/UCQEALnHu6STccQFukVhWAUg,https://www.youtube.com/channel/UCQEALnHu6STccQFukVhWAUg,True,UCQEALnHu6STccQFukVhWAUg,,511K,
https://www.youtube.com/channel/UCQILa5J1xaApYjilyvMFHog,https://www.youtube.com/channel/UCQILa5J1xaApYjilyvMFHog,True,UCQILa5J1xaApYjilyvMFHog,,76.6K,
https://www.youtube.com/channel/UCQIjxyA83OIPsyZsSrmofZQ,https://www.youtube.com/channel/UCQIjxyA83OIPsyZsSrmofZQ,True,UCQIjxyA83OIPsyZsSrmofZQ,,317,
https://www.youtube.com/channel/UCQM-gXqQAxlqSO9-NEVOHIQ,https://www.youtube.com/channel/UCQM-gXqQAxlqSO9-NEVOHIQ,True,UCQM-gXqQAxlqSO9-NEVOHIQ,,662K,
https://www.youtube.com/channel/UCQO0B4JQXKMqXQMjD5xCcAQ,https://www.youtube.com/channel/UCQO0B4JQXKMqXQMjD5xCcAQ,True,UCJkOyjgTW2XrQz6y5sv3E_A,,47K,
